user_id,snapshot_date,orders_lookback,orders_30d,orders_60d,orders_90d,revenue_lookback,avg_order_value_lookback,std_order_value_lookback,weekend_order_ratio_lookback,dinner_order_ratio_lookback,cancel_ratio_lookback,promo_order_ratio_lookback,days_since_last_order,customer_age_days,order_count_lifetime,revenue_lifetime,avg_gap_days_lookback,std_gap_days_lookback,max_gap_days_lookback,avg_items_per_order_lookback,avg_distinct_products_per_order_lookback,avg_rating_lifetime,review_count_lifetime,will_order_next_30d
42,2025-12-18 00:00:00+00:00,1,0,1,1,45.12,45.12,0.0,1.00000000000000000000,0E-20,0.0,0.0,32.4339467592592593,69.0821574220833333,1,45.12,0.0,0.0,0.0,3.0,1.00000000000000000000,0.0,0,0
50,2025-12-18 00:00:00+00:00,5,5,5,5,383.38,76.676,49.56216228132102,0.40000000000000000000,0.40000000000000000000,0.4,0.0,6.1757523148148148,34.7247384406018519,5,383.38,5.5153182870370370,4.48443962241383253501504582031660,11.7879282407407407,5.2,1.8000000000000000,0.0,0,1
51,2025-12-18 00:00:00+00:00,5,3,4,5,426.23999999999995,85.24799999999999,66.84946200232281,0.20000000000000000000,0.20000000000000000000,0.2,0.0,7.5009953703703704,80.2376551072685185,5,426.24,16.2340306712962963,8.72186759823016891969031506499718,25.9749884259259259,6.6,2.6000000000000000,0.0,0,1
57,2025-12-18 00:00:00+00:00,3,3,3,3,201.48000000000002,67.16000000000001,34.77978723339176,1.00000000000000000000,0.33333333333333333333,0.0,0.0,4.1471412037037037,33.2953402924537037,3,201.48000000000002,6.5850868055555556,0.75954235001828607117612850316268,7.1221643518518519,4.666666666666667,2.3333333333333333,0.0,0,1
59,2025-12-18 00:00:00+00:00,2,2,2,2,203.76,101.88,34.87450644812054,0E-20,0.50000000000000000000,0.0,0.0,1.2198958333333333,48.7200625146759259,2,203.76,4.6717824074074074,0.0,4.6717824074074074,7.5,3.5000000000000000,0.0,0,1
63,2025-12-18 00:00:00+00:00,1,1,1,1,93.59,93.59,0.0,0E-20,0E-20,0.0,0.0,2.4231481481481481,10.8734537183796296,1,93.59,0.0,0.0,0.0,7.0,2.0000000000000000,0.0,0,1
68,2025-12-18 00:00:00+00:00,3,1,1,3,298.24,99.41333333333334,67.66362710742997,0E-20,0.33333333333333333333,0.0,0.0,22.7186689814814815,84.7834421443055556,3,298.24,29.8741550925925926,21.95661491216889368780106510429763,45.3998263888888889,6.666666666666667,2.3333333333333333,0.0,0,1
7,2025-12-18 00:00:00+00:00,8,3,8,8,503.02,62.8775,48.33095333220731,0.25000000000000000000,0.12500000000000000000,0.0,0.0,8.3274652777777778,56.7416944591203704,8,503.02,5.37938326719576720952,8.5978610506861843432282009488184190579775,24.4716550925925926,4.5,2.0000000000000000,0.0,0,1
70,2025-12-18 00:00:00+00:00,1,0,1,1,33.54,33.54,0.0,1.00000000000000000000,1.00000000000000000000,0.0,0.0,31.1429282407407407,43.1553402924537037,1,33.54,0.0,0.0,0.0,2.0,1.00000000000000000000,0.0,0,0
76,2025-12-18 00:00:00+00:00,6,6,6,6,446.58000000000004,74.43,42.37889663499983,0E-20,0.16666666666666666667,0.0,0.0,2.2641087962962963,29.8623657554166667,6,446.5799999999999,3.37835648148148146667,4.3533980822676703099892546920988778112357,10.9951736111111111,5.166666666666667,2.6666666666666667,0.0,0,1
8,2025-12-18 00:00:00+00:00,12,5,9,12,1169.73,97.4775,38.09057104156786,0.16666666666666666667,0.33333333333333333333,0.0,0.0,1.3925347222222222,72.9893449220833333,12,1169.73,6.33135627104377103704,4.9531459459163697494405774957418113047127,16.6210532407407407,6.916666666666667,2.5833333333333333,0.0,0,1
83,2025-12-18 00:00:00+00:00,1,0,1,1,15.6,15.6,0.0,0E-20,0E-20,0.0,0.0,50.3937037037037037,55.8314629776388889,1,15.6,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
88,2025-12-18 00:00:00+00:00,5,1,5,5,320.52000000000004,64.10400000000001,48.96854429120801,0E-20,0.20000000000000000000,0.2,0.0,27.5845601851851852,54.8814166813425926,5,320.52,3.6220370370370370,2.24867550635615015189857298141564,6.4803587962962963,4.8,2.2000000000000000,0.0,0,1
92,2025-12-18 00:00:00+00:00,3,1,3,3,236.38,78.79333333333334,31.986672745587864,0.33333333333333333333,0.33333333333333333333,0.3333333333333333,0.0,26.4757870370370370,46.1077939961574074,3,236.38,6.3727662037037037,3.12421709333003502274217370830336,8.5819212962962963,7.0,2.3333333333333333,0.0,0,1
93,2025-12-18 00:00:00+00:00,4,4,4,4,477.24,119.31,22.589757265923275,0.25000000000000000000,0.25000000000000000000,0.0,0.0,2.1828587962962963,12.0413703850462963,4,477.24,2.9254706790123457,1.00656864271231513015193480552053,4.0684259259259259,8.75,3.5000000000000000,0.0,0,1
96,2025-12-18 00:00:00+00:00,1,1,1,1,11.75,11.75,0.0,1.00000000000000000000,0E-20,0.0,0.0,11.0017361111111111,29.2415324220833333,1,11.75,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
97,2025-12-18 00:00:00+00:00,6,2,6,6,457.25,76.20833333333333,49.82469565051719,0.33333333333333333333,0.50000000000000000000,0.0,0.0,1.3829050925925926,68.5006296443055556,6,457.25,10.9530625000000000,7.08616570036508429543153503222537,17.9882175925925926,5.333333333333333,2.3333333333333333,0.0,0,1
98,2025-12-18 00:00:00+00:00,5,5,5,5,598.0799999999999,119.61599999999999,51.59595943482397,0.40000000000000000000,0.60000000000000000000,0.0,0.0,9.4862615740740741,28.2028981628240741,5,598.0799999999999,3.67717013888888887870,4.6689307377804427323625445197616607478122,10.6428472222222222,9.0,3.0000000000000000,0.0,0,1
10,2025-12-25 00:00:00+00:00,1,1,1,1,105.34,105.34,0.0,0E-20,0E-20,0.0,0.0,22.0724189814814815,87.1823310331944444,1,105.34,0.0,0.0,0.0,10.0,3.0000000000000000,0.0,0,0
109,2025-12-25 00:00:00+00:00,14,3,11,14,1051.62,75.11571428571428,56.26428170344305,0.07142857142857142857,0.57142857142857142857,0.07142857142857142,0.0,0.47593750000000000000,73.8530833480092593,14,1051.6200000000001,5.36359152421652421054,7.5310556407668351964109884789690701308297,24.9923032407407407,5.357142857142857,2.2142857142857143,0.0,0,1
112,2025-12-25 00:00:00+00:00,1,0,1,1,37.12,37.12,0.0,0E-20,0E-20,0.0,0.0,47.4264467592592593,59.5473541813425926,1,37.12,0.0,0.0,0.0,2.0,1.00000000000000000000,0.0,0,0
115,2025-12-25 00:00:00+00:00,7,6,7,7,628.56,89.7942857142857,58.310442706014754,0.28571428571428571429,0.42857142857142857143,0.14285714285714285,0.0,6.1753240740740741,33.4019838109722222,7,628.56,4.4152874228395062,4.04320286114386279920677999002751,10.5648958333333333,6.428571428571429,1.8571428571428571,0.0,0,1
121,2025-12-25 00:00:00+00:00,1,0,0,1,82.56,82.56,0.0,0E-20,1.00000000000000000000,0.0,0.0,63.2020601851851852,64.4398773294907407,1,82.56,0.0,0.0,0.0,6.0,4.0000000000000000,0.0,0,0
128,2025-12-25 00:00:00+00:00,1,0,0,1,94.27,94.27,0.0,1.00000000000000000000,0E-20,0.0,0.0,60.4472569444444444,62.6081990887500000,1,94.27,0.0,0.0,0.0,7.0,2.0000000000000000,0.0,0,0
130,2025-12-25 00:00:00+00:00,4,2,2,4,192.35,48.0875,32.342652308265215,0.25000000000000000000,0.25000000000000000000,0.0,0.0,16.4114120370370370,100.8516713109722222,4,192.35,23.3837538580246914,30.39532711476822088030907169598665,58.3231828703703704,3.75,1.7500000000000000,0.0,0,1
133,2025-12-25 00:00:00+00:00,1,1,1,1,128.19,128.19,0.0,0E-20,0E-20,0.0,0.0,23.3272337962962963,29.1864398294907407,1,128.19,0.0,0.0,0.0,8.0,3.0000000000000000,0.0,0,0
136,2025-12-25 00:00:00+00:00,1,0,1,1,50.72,50.72,0.0,1.00000000000000000000,0E-20,0.0,0.0,38.9733217592592593,66.1161157554166667,1,50.72,0.0,0.0,0.0,4.0,2.0000000000000000,0.0,0,0
142,2025-12-25 00:00:00+00:00,2,1,2,2,109.47999999999999,54.739999999999995,13.477455249415588,0E-20,1.00000000000000000000,0.0,0.0,26.0948379629629630,65.7969375146759259,2,109.47999999999999,23.0535879629629630,0.0,23.0535879629629630,4.0,2.5000000000000000,0.0,0,1
144,2025-12-25 00:00:00+00:00,2,2,2,2,184.07999999999998,92.03999999999999,84.9376665561281,0E-20,0.50000000000000000000,0.0,0.0,1.1925694444444444,10.1438240887500000,2,184.07999999999998,3.8901736111111111,0.0,3.8901736111111111,6.5,2.5000000000000000,0.0,0,1
145,2025-12-25 00:00:00+00:00,1,1,1,1,56.34,56.34,0.0,0E-20,0E-20,0.0,0.0,29.4120949074074074,30.2608264035648148,1,56.34,0.0,0.0,0.0,5.0,2.0000000000000000,0.0,0,0
15,2025-12-25 00:00:00+00:00,1,1,1,1,100.28,100.28,0.0,0E-20,0E-20,0.0,0.0,21.3764699074074074,90.2030717739351852,1,100.28,0.0,0.0,0.0,9.0,3.0000000000000000,0.0,0,0
150,2025-12-25 00:00:00+00:00,1,1,1,1,138.09,138.09,0.0,1.00000000000000000000,0E-20,0.0,0.0,18.4347222222222222,79.3420069591203704,1,138.09,0.0,0.0,0.0,9.0,2.0000000000000000,0.0,0,0
151,2025-12-25 00:00:00+00:00,8,6,8,8,565.2600000000001,70.65750000000001,45.969725363547695,0.25000000000000000000,0.25000000000000000000,0.0,0.0,2.0010185185185185,55.6502939961574074,8,565.26,4.8772900132275132,5.22943457573183804482411179256848,16.1282870370370370,5.25,2.0000000000000000,0.0,0,1
152,2025-12-25 00:00:00+00:00,7,4,5,7,441.87999999999994,63.125714285714274,33.32462345730899,0.14285714285714285714,0.57142857142857142857,0.0,0.0,9.3135879629629630,79.9713935331944444,7,441.88,10.15569637345679011605,9.7542998150025816086641165417143373850673,27.8460185185185185,5.0,1.8571428571428571,0.0,0,1
153,2025-12-25 00:00:00+00:00,3,1,3,3,321.48,107.16000000000001,29.52204430590809,0.66666666666666666667,0.33333333333333333333,0.0,0.0,18.6215393518518519,59.1946111257870370,3,321.48,10.4663194444444445,7.25349154048408801762039166378265,15.5953125000000000,8.333333333333334,3.3333333333333333,0.0,0,1
157,2025-12-25 00:00:00+00:00,1,0,1,1,90.8,90.8,0.0,1.00000000000000000000,0E-20,0.0,0.0,38.3601157407407407,56.0655601998611111,1,90.8,0.0,0.0,0.0,7.0,3.0000000000000000,0.0,0,0
160,2025-12-25 00:00:00+00:00,1,1,1,1,54.4,54.4,0.0,0E-20,0E-20,0.0,0.0,5.4827199074074074,23.8913240887500000,1,54.4,0.0,0.0,0.0,4.0,2.0000000000000000,0.0,0,0
164,2025-12-25 00:00:00+00:00,4,4,4,4,338.96000000000004,84.74000000000001,40.26101422799314,0.25000000000000000000,0.25000000000000000000,0.0,0.0,6.6593634259259259,36.7921805702314815,4,338.96,6.6257561728395062,5.78125267311617167331466377282373,12.7856018518518519,6.25,3.0000000000000000,0.0,0,1
167,2025-12-25 00:00:00+00:00,1,1,1,1,36.85,36.85,0.0,0E-20,0E-20,0.0,0.0,8.3012615740740741,8.1447268665277778,1,36.85,0.0,0.0,0.0,3.0,2.0000000000000000,0.0,0,1
168,2025-12-25 00:00:00+00:00,1,1,1,1,17.28,17.28,0.0,0E-20,1.00000000000000000000,0.0,0.0,5.1691435185185185,11.2536504776388889,1,17.28,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
169,2025-12-25 00:00:00+00:00,3,3,3,3,284.04,94.68,39.037367995293955,0.33333333333333333333,0.66666666666666666667,0.0,0.0,8.1830787037037037,89.4320648294907407,3,284.04,6.5470370370370371,4.95564002481572054327235819819990,10.0512037037037037,6.333333333333333,2.6666666666666667,0.0,0,1
171,2025-12-25 00:00:00+00:00,1,0,0,1,7.35,7.35,0.0,0E-20,0E-20,0.0,0.0,71.4866435185185185,97.9358264035648148,1,7.35,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
174,2025-12-25 00:00:00+00:00,11,5,9,11,926.9,84.26363636363637,43.455474516504204,0E-20,0.45454545454545454545,0.0,0.0,1.1829629629629630,77.4060810331944444,11,926.9000000000001,6.91046643518518518296,5.2719683326280263118284367484513947139860,15.0407291666666667,6.0,2.0909090909090909,0.0,0,1
176,2025-12-25 00:00:00+00:00,1,0,0,1,135.1,135.1,0.0,0E-20,1.00000000000000000000,0.0,0.0,72.1020601851851852,76.0194953850462963,1,135.1,0.0,0.0,0.0,10.0,4.0000000000000000,0.0,0,0
179,2025-12-25 00:00:00+00:00,1,1,1,1,21.45,21.45,0.0,1.00000000000000000000,1.00000000000000000000,0.0,0.0,4.1379166666666667,25.1095879776388889,1,21.45,0.0,0.0,0.0,2.0,2.0000000000000000,0.0,0,0
18,2025-12-25 00:00:00+00:00,5,0,2,4,609.3,121.85999999999999,40.33506972846334,0E-20,0.60000000000000000000,0.0,0.0,40.1080439814814815,100.9133379776388889,5,609.3,12.8324797453703704,9.31048288915676432507366487461181,22.9839467592592593,9.4,3.8000000000000000,0.0,0,1
182,2025-12-25 00:00:00+00:00,3,3,3,3,318.01,106.00333333333333,7.950002096435789,0.33333333333333333333,0.33333333333333333333,0.0,0.0,1.2342592592592593,32.3705139035648148,3,318.01,12.4196238425925926,15.08189199367664137179121114936224,23.0841319444444444,7.666666666666667,3.0000000000000000,0.0,0,1
183,2025-12-25 00:00:00+00:00,3,3,3,3,284.45,94.81666666666666,21.193589439576602,0.33333333333333333333,0.33333333333333333333,0.0,0.0,2.2596412037037037,32.9817986257870370,3,284.45000000000005,12.4847164351851852,15.04093872593292047076610287383875,23.1202662037037037,6.666666666666667,2.6666666666666667,0.0,0,1
187,2025-12-25 00:00:00+00:00,1,1,1,1,64.41,64.41,0.0,0E-20,1.00000000000000000000,0.0,0.0,26.2189351851851852,58.2651435331944444,1,64.41,0.0,0.0,0.0,6.0,3.0000000000000000,0.0,0,0
19,2025-12-25 00:00:00+00:00,1,0,0,0,10.8,10.8,0.0,0E-20,1.00000000000000000000,1.0,0.0,98.1621875000000000,101.2988703850462963,1,10.8,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
190,2025-12-25 00:00:00+00:00,12,5,7,10,793.6299999999999,66.13583333333332,47.19313691597218,0.33333333333333333333,0.41666666666666666667,0.0,0.0,0.27649305555555555556,104.8555254776388889,12,793.6300000000001,8.82458122895622895522,9.9568136903527665462089193765870844339683,33.2796064814814815,4.916666666666667,1.9166666666666667,0.0,0,0
198,2025-12-25 00:00:00+00:00,11,8,11,11,786.9500000000002,71.54090909090911,41.49707229541512,0.18181818181818181818,0.27272727272727272727,0.0,0.0,0.72285879629629629630,55.2726088109722222,11,786.9499999999999,4.75550810185185185370,4.2172120503448416453942355582001983871057,12.0069791666666667,5.0,2.0000000000000000,0.0,0,1
2,2025-12-25 00:00:00+00:00,9,6,8,9,598.19,66.46555555555557,51.81855630734783,0.33333333333333333333,0.33333333333333333333,0.0,0.0,11.0940393518518519,85.4665671443055556,9,598.19,7.55193865740740742593,9.7129170785191929982945975249661223574403,29.0912268518518519,4.888888888888889,2.0000000000000000,0.0,0,1
21,2025-12-25 00:00:00+00:00,10,4,10,10,930.2700000000001,93.02700000000002,42.48447508600445,0.20000000000000000000,0.10000000000000000000,0.1,0.0,10.3249421296296296,64.6296342739351852,10,930.2700000000001,4.87989326131687243704,3.3344669592519590336462993706933027735558,10.7338078703703704,6.8,2.6000000000000000,0.0,0,1
22,2025-12-25 00:00:00+00:00,1,1,1,1,70.15,70.15,0.0,0E-20,0E-20,0.0,0.0,16.4614699074074074,61.9066481628240741,1,70.15,0.0,0.0,0.0,5.0,2.0000000000000000,0.0,0,0
25,2025-12-25 00:00:00+00:00,4,1,3,4,288.71,72.1775,46.358977825228195,0E-20,0.50000000000000000000,0.0,0.0,21.2012615740740741,101.9321458480092593,4,288.71,20.3363811728395062,6.52309915416862134020343279286085,25.7220023148148148,5.75,2.0000000000000000,0.0,0,1
27,2025-12-25 00:00:00+00:00,6,1,5,6,486.30000000000007,81.05000000000001,45.970141178813016,0E-20,0.33333333333333333333,0.0,0.0,12.4643287037037037,68.4744722368981481,6,486.29999999999995,10.35477314814814814444,11.8897587366571892001062603296827706388214,29.0052777777777778,6.0,1.8333333333333333,0.0,0,1
3,2025-12-25 00:00:00+00:00,1,1,1,1,16.97,16.97,0.0,0E-20,0E-20,0.0,0.0,5.3285300925925926,102.2283148294907407,1,16.97,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
32,2025-12-25 00:00:00+00:00,7,7,7,7,612.2700000000001,87.46714285714287,28.95446638792578,0.28571428571428571429,0.42857142857142857143,0.0,0.0,2.2006018518518519,25.6222500146759259,7,612.2700000000001,3.00310763888888889568,4.2811633840085565904491119328494380651520,11.6111111111111111,6.571428571428571,3.0000000000000000,0.0,0,1
36,2025-12-25 00:00:00+00:00,3,1,3,3,327.95,109.31666666666666,35.64424263935668,0.33333333333333333333,0.33333333333333333333,0.0,0.0,7.4919212962962963,53.0656412183796296,3,327.95,15.3472743055555556,19.36275245704756056292353823362251,29.0388078703703704,8.666666666666666,3.0000000000000000,0.0,0,1
42,2025-12-25 00:00:00+00:00,1,0,1,1,45.12,45.12,0.0,1.00000000000000000000,0E-20,0.0,0.0,39.4339467592592593,76.0821574220833333,1,45.12,0.0,0.0,0.0,3.0,1.00000000000000000000,0.0,0,0
47,2025-12-25 00:00:00+00:00,1,1,1,1,106.29,106.29,0.0,0E-20,0E-20,0.0,0.0,6.6160879629629630,76.8937893665277778,1,106.29,0.0,0.0,0.0,7.0,2.0000000000000000,0.0,0,0
50,2025-12-25 00:00:00+00:00,6,4,6,6,487.65999999999997,81.27666666666666,45.73973269124632,0.33333333333333333333,0.33333333333333333333,0.3333333333333333,0.0,6.5604398148148148,41.7247384406018519,6,487.65999999999997,5.7353171296296296,3.91467067567844579691789717513418,11.7879282407407407,5.333333333333333,2.0000000000000000,0.0,0,1
51,2025-12-25 00:00:00+00:00,6,3,4,6,493.00999999999993,82.16833333333332,60.26596499407162,0.16666666666666666667,0.16666666666666666667,0.16666666666666666,0.0,1.5526273148148148,87.2376551072685185,6,493.01,15.5768981481481482,7.69495591707244471868325528173854,25.9749884259259259,6.166666666666667,2.5000000000000000,0.0,0,1
57,2025-12-25 00:00:00+00:00,3,3,3,3,201.48000000000002,67.16000000000001,34.77978723339176,1.00000000000000000000,0.33333333333333333333,0.0,0.0,11.1471412037037037,40.2953402924537037,3,201.48000000000002,6.5850868055555556,0.75954235001828607117612850316268,7.1221643518518519,4.666666666666667,2.3333333333333333,0.0,0,1
59,2025-12-25 00:00:00+00:00,3,3,3,3,260.32,86.77333333333333,35.954829068337034,0E-20,0.33333333333333333333,0.0,0.0,0.31783564814814814815,55.7200625146759259,3,260.32000000000005,6.2869212962962963,2.28415132178287811606276710606697,7.9020601851851852,6.333333333333333,3.3333333333333333,0.0,0,1
63,2025-12-25 00:00:00+00:00,1,1,1,1,93.59,93.59,0.0,0E-20,0E-20,0.0,0.0,9.4231481481481481,17.8734537183796296,1,93.59,0.0,0.0,0.0,7.0,2.0000000000000000,0.0,0,1
68,2025-12-25 00:00:00+00:00,3,1,1,3,298.24,99.41333333333334,67.66362710742997,0E-20,0.33333333333333333333,0.0,0.0,29.7186689814814815,91.7834421443055556,3,298.24,29.8741550925925926,21.95661491216889368780106510429763,45.3998263888888889,6.666666666666667,2.3333333333333333,0.0,0,1
7,2025-12-25 00:00:00+00:00,9,4,9,9,595.2800000000001,66.14222222222223,46.25820596871915,0.22222222222222222222,0.11111111111111111111,0.0,0.0,2.3870254629629630,63.7416944591203704,9,595.28,6.32451533564814815833,8.3969609041706740637295582536428092235025,24.4716550925925926,4.666666666666667,2.1111111111111111,0.0,0,1
70,2025-12-25 00:00:00+00:00,1,0,1,1,33.54,33.54,0.0,1.00000000000000000000,1.00000000000000000000,0.0,0.0,38.1429282407407407,50.1553402924537037,1,33.54,0.0,0.0,0.0,2.0,1.00000000000000000000,0.0,0,0
76,2025-12-25 00:00:00+00:00,6,6,6,6,446.58000000000004,74.43,42.37889663499983,0E-20,0.16666666666666666667,0.0,0.0,9.2641087962962963,36.8623657554166667,6,446.5799999999999,3.37835648148148146667,4.3533980822676703099892546920988778112357,10.9951736111111111,5.166666666666667,2.6666666666666667,0.0,0,1
8,2025-12-25 00:00:00+00:00,12,4,8,12,1169.73,97.4775,38.09057104156786,0.16666666666666666667,0.33333333333333333333,0.0,0.0,8.3925347222222222,79.9893449220833333,12,1169.73,6.33135627104377103704,4.9531459459163697494405774957418113047127,16.6210532407407407,6.916666666666667,2.5833333333333333,0.0,0,1
83,2025-12-25 00:00:00+00:00,1,0,1,1,15.6,15.6,0.0,0E-20,0E-20,0.0,0.0,57.3937037037037037,62.8314629776388889,1,15.6,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
88,2025-12-25 00:00:00+00:00,5,0,5,5,320.52000000000004,64.10400000000001,48.96854429120801,0E-20,0.20000000000000000000,0.2,0.0,34.5845601851851852,61.8814166813425926,5,320.52,3.6220370370370370,2.24867550635615015189857298141564,6.4803587962962963,4.8,2.2000000000000000,0.0,0,1
92,2025-12-25 00:00:00+00:00,3,0,3,3,236.38,78.79333333333334,31.986672745587864,0.33333333333333333333,0.33333333333333333333,0.3333333333333333,0.0,33.4757870370370370,53.1077939961574074,3,236.38,6.3727662037037037,3.12421709333003502274217370830336,8.5819212962962963,7.0,2.3333333333333333,0.0,0,1
93,2025-12-25 00:00:00+00:00,7,7,7,7,713.3,101.89999999999999,49.03691126760195,0.14285714285714285714,0.14285714285714285714,0.0,0.0,2.0467013888888889,19.0413703850462963,7,713.3,2.65209490740740741914,1.4118448548634476472669791992160993173461,4.1475462962962963,7.285714285714286,3.1428571428571429,0.0,0,1
96,2025-12-25 00:00:00+00:00,1,1,1,1,11.75,11.75,0.0,1.00000000000000000000,0E-20,0.0,0.0,18.0017361111111111,36.2415324220833333,1,11.75,0.0,0.0,0.0,1.0,1.00000000000000000000,0.0,0,0
97,2025-12-25 00:00:00+00:00,8,4,7,8,678.23,84.77875,45.23965183568819,0.25000000000000000000,0.37500000000000000000,0.0,0.0,1.4052314814814815,75.5006296443055556,8,678.23,8.8204265873015873,6.84994831637223358981003420914902,17.9882175925925926,5.75,2.2500000000000000,0.0,0,1
98,2025-12-25 00:00:00+00:00,5,4,5,5,598.0799999999999,119.61599999999999,51.59595943482397,0.40000000000000000000,0.60000000000000000000,0.0,0.0,16.4862615740740741,35.2028981628240741,5,598.0799999999999,3.67717013888888887870,4.6689307377804427323625445197616607478122,10.6428472222222222,9.0,3.0000000000000000,0.0,0,1
10,2026-01-01 00:00:00+00:00,1,1,1,1,105.34,105.34,0.0,0E-20,0E-20,0.0,0.0,29.0724189814814815,94.1823310331944444,1,105.34,0.0,0.0,0.0,10.0,3.0000000000000000,0.0,0,0
109,2026-01-01 00:00:00+00:00,14,3,7,14,1051.62,75.11571428571428,56.26428170344305,0.07142857142857142857,0.57142857142857142857,0.07142857142857142,0.0,7.4759375000000000,80.8530833480092593,14,1051.6200000000001,5.36359152421652421054,7.5310556407668351964109884789690701308297,24.9923032407407407,5.357142857142857,2.2142857142857143,0.0,0,1
112,2026-01-01 00:00:00+00:00,1,0,1,1,37.12,37.12,0.0,0E-20,0E-20,0.0,0.0,54.4264467592592593,66.5473541813425926,1,37.12,0.0,0.0,0.0,2.0,1.00000000000000000000,0.0,0,0
115,2026-01-01 00:00:00+00:00,10,9,10,10,989.0999999999999,98.91,55.24355729152697,0.20000000000000000000,0.50000000000000000000,0.1,0.0,2.1074884259259259,40.4019838109722222,10,989.1000000000001,4.1732844650205761,3.48560550222142797060796209201244,10.5648958333333333,7.0,2.3000000000000000,0.0,0,1
121,2026-01-01 00:00:00+00:00,1,0,0,1,82.56,82.56,0.0,0E-20,1.00000000000000000000,0.0,0.0,70.2020601851851852,71.4398773294907407,1,82.56,0.0,0.0,0.0,6.0,4.0000000000000000,0.0,0,0
128,2026-01-01 00:00:00+00:00,1,0,0,1,94.27,94.27,0.0,1.00000000000000000000,0E-20,0.0,0.0,67.4472569444444444,69.6081990887500000,1,94.27,0.0,0.0,0.0,7.0,2.0000000000000000,0.0,0,0
130,2026-01-01 00:00:00+00:00,4,1,2,2,192.35,48.0875,32.342652308265215,0.25000000000000000000,0.25000000000000000000,0.0,0.0,23.4114120370370370,107.8516713109722222,4,192.35,23.3837538580246914,30.39532711476822088030907169598665,58.3231828703703704,3.75,1.7500000000000000,0.0,0,1
133,2026-01-01 00:00:00+00:00,1,0,1,1,128.19,128.19,0.0,0E-20,0E-20,0.0,0.0,30.3272337962962963,36.1864398294907407,1,128.19,0.0,0.0,0.0,8.0,3.0000000000000000,0.0,0,0
136,2026-01-01 00:00:00+00:00,1,0,1,1,50.72,50.72,0.0,1.00000000000000000000,0E-20,0.0,0.0,45.9733217592592593,73.1161157554166667,1,50.72,0.0,0.0,0.0,4.0,2.0000000000000000,0.0,0,0
138,2026-01-01 00:00:00+00:00,2,2,2,2,167.85999999999999,83.92999999999999,66.8498750933762,0E-20,0.50000000000000000000,0.0,0.0,0.37203703703703703704,3.9494722368981481,2,167.85999999999999,1.84142361111111110000,0.0,1.8414236111111111,6.5,2.0000000000000000,0.0,0,1
14,2026-01-01 00:00:00+00:00,1,1,1,1,14.7,14.7,0.0,0E-20,1.00000000000000000000,0.0,0.0,6.1913194444444444,8.1852361257870370,1,14.7,0.0,0.0,0.0,2.0,1.00000000000000000000,0.0,0,0
142,2026-01-01 00:00:00+00:00,2,0,2,2,109.47999999999999,54.739999999999995,13.477455249415588,0E-20,1.00000000000000000000,0.0,0.0,33.0948379629629630,72.7969375146759259,2,109.47999999999999,23.0535879629629630,0.0,23.0535879629629630,4.0,2.5000000000000000,0.0,0,1
144,2026-01-01 00:00:00+00:00,3,3,3,3,206.06,68.68666666666667,72.41089789067205,0.33333333333333333333,0.33333333333333333333,0.0,0.0,3.2881481481481481,17.1438240887500000,3,206.05999999999997,4.3972974537037037,0.71718141599720309046142444692582,4.9044212962962963,5.333333333333333,2.0000000000000000,0.0,0,1
145,2026-01-01 00:00:00+00:00,1,0,1,1,56.34,56.34,0.0,0E-20,0E-20,0.0,0.0,36.4120949074074074,37.2608264035648148,1,56.34,0.0,0.0,0.0,5.0,2.0000000000000000,0.0,0,0
15,2026-01-01 00:00:00+00:00,1,1,1,1,100.28,100.28,0.0,0E-20,0E-20,0.0,0.0,28.3764699074074074,97.2030717739351852,1,100.28,0.0,0.0,0.0,9.0,3.0000000000000000,0.0,0,0
150,2026-01-01 00:00:00+00:00,1,1,1,1,138.09,138.09,0.0,1.00000000000000000000,0E-20,0.0,0.0,25.4347222222222222,86.3420069591203704,1,138.09,0.0,0.0,0.0,9.0,2.0000000000000000,0.0,0,0
151,2026-01-01 00:00:00+00:00,8,6,8,8,565.2600000000001,70.65750000000001,45.969725363547695,0.25000000000000000000,0.25000000000000000000,0.0,0.0,9.0010185185185185,62.6502939961574074,8,565.26,4.8772900132275132,5.22943457573183804482411179256848,16.1282870370370370,5.25,2.0000000000000000,0.0,0,1
152,2026-01-01 00:00:00+00:00,8,4,5,8,477.15999999999997,59.644999999999996,32.385278842620544,0.12500000000000000000,0.50000000000000000000,0.0,0.0,5.0037037037037037,86.9713935331944444,8,477.15999999999997,10.32058035714285714233,8.9150964379154535696125542677982381476092,27.8460185185185185,4.875,1.8750000000000000,0.0,0,1
153,2026-01-01 00:00:00+00:00,4,2,4,4,360.8,90.2,41.61250372984865,0.50000000000000000000,0.50000000000000000000,0.0,0.0,6.1884259259259259,66.1946111257870370,4,360.8,13.4552507716049383,7.28750308400492458454842084518063,19.4331134259259259,6.75,2.7500000000000000,0.0,0,0
